Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
FILIP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TAS2R3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ADGRF4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TOMM34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SERPINB7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL1RL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BLOC1S4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
OR2AT4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BPIFB4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RILPL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PALM,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TAS2R38,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HOXC9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CXCR4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LPAR5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DKK4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IRGC,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ZSWIM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C4orf47,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ANGPTL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SKIL,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MCEE,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM105A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
P2RY2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LRRC75B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CARD11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CARD9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NSMF,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TNFAIP2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PRPH2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ZFAND3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MRPL37,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C1orf116,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL1F10,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL36RN,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PALLD,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ADAMTS19,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LURAP1L,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC28B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EVA1B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SAMD10,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TBX6,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GMEB2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM179B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TK1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TK2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EDN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NODAL,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SNX22,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FBXO34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FBXO46,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SHBG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ASB17,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DDAH2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PDGFRA,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM164,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPNMB,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IMPG2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CBFB,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
KITLG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FIP1L1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MUSTN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SIAH3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RFTN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C3orf20,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MYOZ3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NCAN,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NKD2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MPRIP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NNMT,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EVL,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TIE1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CROCC,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SMARCE1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RORA,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EMP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EPGN,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEND7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C3orf38,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RNF34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RTKN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
WDPCP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FGF7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CRYBA1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
AIG1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TSC22D3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
YAF2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TDRP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SGCD,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CADM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL36A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL36G,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ORC6,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAMDC2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PALM2-AKAP2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C6orf203,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ARL14EP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
KIAA1107,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FSTL1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
KANSL3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TIMMDC1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C16orf46,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NUSAP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
COLEC12,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UNC79,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SSFA2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SAMD12,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CMTR1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C11orf85,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FTO,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ATMIN,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC117,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GMEB1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ITGB8,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM149B1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM136,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EEPD1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CDCA8,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEND5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C11orf74,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL23A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GRID1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GRID2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ADORA2B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC184,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MORC4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SHROOM4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SLF2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SYK,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
APLP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CD74,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HELT,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPON2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MANSC1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NINJ2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NINJ1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CREBL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MATN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DGCR6,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DGCR6L,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEGAIN,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPAG1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
KRT80,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LGALS3BP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DKKL1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
METTL20,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEAN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MIS18A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TEX35,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPATA2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
JAK1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TSPAN8,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GCM2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RASSF3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ADIPOQ,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IRF4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C10orf35,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C7orf57,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NR5A1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MOG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DMRT3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
T,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SFRP4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PWWP2A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BORCS5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ENSP00000486584.1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IFNAR1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PTAFR,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TAX1BP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TGFBR3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DEPDC1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GLRB,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RPRM,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPR26,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPR78,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SNPH,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CD68,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PXDC1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LEFTY1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LEFTY2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FZD5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IGFBP7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CADM3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ODF1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CMTM5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GIP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HLA-DMA,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UIMC1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
B3GAT2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL25,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM127,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DSN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPATA9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPAG7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UPK2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL2RG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
WFIKKN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BMF,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UMOD,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C17orf78,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C4orf19,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC24,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MTERF4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MFRP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MATN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM125,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMUB1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CEBPE,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LRTM2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SCNN1D,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TPRA1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GATA5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
INSM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NKX6-1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM109B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
LTC4S,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPRY4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RGCC,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CNTD1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TXNDC12,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MS4A12,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BPIFB1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GALNT6,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MB,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RSPO1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIML1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RAB3IL1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HEPACAM2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DDIT3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CD19,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CENPW,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NFE2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PCED1A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PCED1B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TAPBPL,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM108,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EFNA3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ENSP00000426741.1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CD8B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SIGLEC15,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ADAMTS14,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CD3EAP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PRRG3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BAX,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PVRL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ICAM2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
KIAA1211L,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
INCENP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM170A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEX1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BEX2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HELB,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAGEH1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAGED1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAGED2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPR50,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TSEN15,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPRASP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GPRASP2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IZUMO2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RGR,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SHROOM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UMODL1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SYCE1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RGAG1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC168,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TESPA1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ZNF318,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM71B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IFNK,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PNMA5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GEN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PNMA1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
EOMES,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CITED1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAP7D3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IFNG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FCAMR,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CXCL16,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C8B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CALCOCO1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
HEATR9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SIRPA,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM205A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NUTM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NNAT,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TCEAL8,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM6-TRIM34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM22,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SERPINA11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BHLHB9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CKAP2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MRFAP1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MRFAP1L1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL23R,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
BBS10,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NICN1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TNRC6C,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NR2E3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CXorf23,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL24,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SYP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FCRL3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FCRL5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CFHR5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ERICH6B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RCN3,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GCNT4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM183A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM169B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NRF1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NYAP2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MMS22L,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TINAG,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL13RA1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM35,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PTK2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CHRM5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FRK,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ALS2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TXK,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RBFOX2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SRGAP2B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CDKL5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C11orf30,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PCNX,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SLAIN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
NETO1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CASC4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
JPH1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
UNC5D,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FCRL1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FCRL2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DLGAP5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TNFSF11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CCDC34,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MTDH,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PAM,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM73A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GALNT5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CYLD,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TBCK,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TFB2M,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RBM11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ZFR,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPAG9,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GRIN3A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TRIM36,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
RSBN1L,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ZPBP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ACVR1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CBLN4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
DNER,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
PTCRA,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPEM1,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CHRNA2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FAM171B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
ERC2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TAF1A,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
C10orf54,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPINK7,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CLSTN2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CHST11,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
AFF4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL20,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MARCH4,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TGM5,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
IL12B,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
MAPK6,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
TMEM139,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
FSD2,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
GLMP,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SNX15,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
SPERT,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
CALCRL,0.0003933910306845,No,DNA2|RBBP8,MAMMALIANS
