Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
CD37,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ECSCR,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C12orf71,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MPEG1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SVEP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SERTAD3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KLK13,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MANSC4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ACER2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RRBP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GAS8,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
OXNAD1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PRADC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PPRC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C1orf52,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TSKS,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM160,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CCDC102A,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CABIN1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PTGER2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
AMOT,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CRTAC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SYVN1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KIAA2013,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GNL1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TGFBRAP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RGP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C14orf93,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IGSF21,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TRIM8,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EXT2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BAMBI,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
DMRTC2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FOXO1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TSC22D2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GALR2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CNP,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CD151,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EXTL1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SNAPC2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GADD45G,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ZNF827,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CD5,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KIAA1462,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CSF3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NCAPD2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CLN6,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MLF2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
INA,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
P2RY6,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SPRY3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR45,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR63,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CAND2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLEKHD1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
POMC,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GART,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
HAUS8,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SPICE1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PDZK1IP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KIRREL2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EPO,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C10orf120,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PODXL,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR173,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR85,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C3orf18,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR27,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GAL,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PPP6R2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CREB3L1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
DTX1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ABHD14A-ACY1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ACY1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CLDN14,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CRACR2B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KLHDC7A,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PEA15,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ULK1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC6A7,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ENSP00000478910.1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TEKT4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CD82,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SHANK1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SMIM3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FOXO4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RASA4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RASA4B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SPTBN1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLIN4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KLHL22,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ZIC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SYCP2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PKP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C2orf50,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM195B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM179,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EFCC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CLEC4G,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BOK,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FURIN,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SCN4B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SBK3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TNFRSF13B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CDCP2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PPP1R32,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
OAF,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C9orf9,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C14orf80,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EXOC3L4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CX3CL1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IL10RA,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPRC5B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CCM2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SDK1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SDK2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CHST15,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ELAC2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TRAPPC12,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC15A3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ELF3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLEKHA7,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC15A4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CEACAM16,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NFAM1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TTC34,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
LAMB2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SRCIN1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BAK1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PCP2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
AMER3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CREBZF,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SMAD6,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IL16,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EGR4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CACNG5,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAH,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CATIP,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ROBO3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NDUFAF3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM8B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KIAA1671,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CCDC33,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NOP14,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLA2G2F,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GSTT1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GSTT2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GSTT2B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SRRM2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SPTB,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FOXK1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ITIH5,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CAMSAP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ITIH4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ITIH3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CRLF3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PARS2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PHLDA2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PHLDA3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ATXN1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IGSF9B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC45A3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FOXRED2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
AMDHD2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CSF3R,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
JARID2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PPARGC1B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TNIP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
DEDD2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GLI2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SUSD6,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RNF213,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CNDP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CNDP2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TRPV5,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TRPV6,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BACH2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM196A,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MTMR11,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BCL9,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TNS1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
LSR,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RXRB,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
HIP1R,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TJAP1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLCH2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ACOX3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAAP100,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM173A,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
LAMC3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMPRSS2,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ADORA1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TRPV4,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
APOA5,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IER3,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MICAL1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
APOA1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM163B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
OLFML2B,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC45A1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MLC1,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SGSH,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
UNC13D,0.00258564964447317,No,RAD52|BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SYTL5,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RDX,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MTMR1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MTMR2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CHCHD10,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PHF8,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CCNA2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM122B,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CHCHD2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ZMYND12,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NFAT5,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ALG2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MOSPD2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CRY1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NFYA,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RAD23A,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FAM122A,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TNMD,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TSPAN6,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RPP25L,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MECP2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
BRINP1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FUT1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
FUT2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ENOX2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
IGF1R,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
JMJD7-PLA2G4B,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
HSD17B14,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
LIM2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CNGB1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C5orf24,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MSGN1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM128,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RPS5,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM106B,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLP2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ASNS,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ASRGL1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TXNRD2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR4,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
KCNJ3,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CIB1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SEMA6D,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MAPKAPK5,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SLC35A2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
DOCK8,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
INTS4,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MYNN,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TADA3,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GCG,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MSL3,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ACOT9,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MAB21L3,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
HEMK1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RARS,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
WBP2NL,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ANGPT2,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PLCH1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
APOPT1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ZSCAN21,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
GPR101,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
DSP,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
TMEM215,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
APLNR,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
SPIC,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
HAGH,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ITPRIPL1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
MRPL45,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
EIF6,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
NDUFA7,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
CCDC181,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
VTA1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
C1orf27,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
RPP40,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PAK1IP1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
PBLD,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
OSMR,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
ETAA1,0.00806451612903226,No,BRCA2|RAD51D|PSMC3IP,MAMMALIANS
