Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
KIF5B,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
LTA4H,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PIAS1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PRKAR2A,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PRKAR2B,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
ACACA,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
ACO1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
KPNB1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
MTHFD1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
CYB5R2,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PAK1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
RMND5A,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
GMPR2,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PIP4K2B,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
SMARCD3,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
TMED4,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
TMED9,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
HMGCLL1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
VDAC1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
ACLY,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
SLC25A12,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
CLPX,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
RANBP9,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PDIA3,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PPM1L,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
DLG4,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
CAPN8,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PAK2,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PIP5K1C,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
CAP1,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
CORO1B,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PRKAR1A,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
PRKAR1B,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
KIF5C,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
ACADSB,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
DHRS3,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
AZIN2,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
ENSP00000396527.2,0.00102520290474156,No,FAAP20|APITD1|FANCM|FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL|FANCF|BRIP1|STRA13,MAMMALIANS
NDUFA6,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
BRIX1,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
MRPL27,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1B10,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1B15,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
GSTO1,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
PDHB,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1C3,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
ENSP00000401327.3,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1C4,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1C1,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
AKR1C2,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
PDE4A,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
PDE4C,0.0011037527593819,No,FAAP20|APITD1|FANCM,MAMMALIANS
TBX22,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
RABIF,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
PRSS58,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
NEK5,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
KDM4E,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
CALML6,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
COL8A1,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
EXD3,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
TSNARE1,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
KDM4C,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
ENSP00000440656.2,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
ENSP00000442382.1,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
COL4A4,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
GYG2,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
CAPN14,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
IGSF22,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
KCNK17,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
HAO2,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
SLC6A14,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
UPF3B,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
TRPM6,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
KCNK18,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
LDAH,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
BIN2,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
DUSP9,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
IP6K3,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
KCNU1,0.00124766063630692,No,APITD1|FANCM,MAMMALIANS
ELANE,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
TBC1D17,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EIF3G,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CCDC130,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
NADSYN1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PRDX5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
GLTSCR2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MRPL12,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MFSD3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC52A1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC52A2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
AQP2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PCGF3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL8A2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CUTA,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
WDR24,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
OPLAH,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
TBX1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RPS25,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL4A3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ADO,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CAPN12,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CACNA2D4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL22A1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LVRN,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KCNT1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KCNT2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MRTO4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
AIRE,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
BEST2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PHPT1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PRSS57,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC25A39,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC25A40,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
STK26,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SH3GLB1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
UBE2Q2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
DSCR3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
GALE,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PCGF1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
IP6K1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MINK1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KDM5C,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KDM5D,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KDM6B,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SETD8,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MLXIPL,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
DNAH5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
DNAH8,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MMEL1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PCNXL3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RHOT2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LIPT1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC30A1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MPP3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
NR2C2AP,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MRPL38,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
BCKDHA,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ENSP00000443246.1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ABCB9,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PFDN6,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PHB,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EIF5A2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EIF5A,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EIF5AL1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PMVK,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
AQP5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ATP2C2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MRPS10,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RPL19,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
C19orf54,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
HCCS,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RFC3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
NUDT7,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL4A5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PPP1R16B,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EEF1G,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CAMKK2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
UBE2Q1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
KCNMA1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MAPK8IP1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ADAM9,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SDF2L1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
IMPDH1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
IMPDH2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PROSC,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RPIA,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EARS2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CHDH,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
GCLC,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RHBG,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MAPKAPK3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PHKG1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PIP4K2A,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ATP2B3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
WDR37,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LMO4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LIMK2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LYPLA1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SPSB4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
GLB1L2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ADCK1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SUPT6H,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ABCG4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
RHBDF1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
GSTZ1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC25A11,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ACADVL,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
FAM160A2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
LYPLA2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ADCK5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MAPKAPK2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SEPT3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
DDR1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MUC4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL5A3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ADAM8,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
AMACR,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CS,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PLCXD1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MARS2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ARAF,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MKNK1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
BMX,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PIN4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
TAOK3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
C16orf52,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
TRAPPC6A,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
HNRNPA3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SEPT9,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CAMK2B,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SSBP4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
COL24A1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
QPCTL,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SUV39H1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CHRND,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MAPRE3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SMPD4,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ESPN,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
IDH3G,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CYP11A1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
HSF1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PPP1R16A,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CAPN5,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
MAPKBP1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
HOGA1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
EPN3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ALG3,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ESPNL,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
PORCN,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
ENSP00000480079.1,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
SLC6A8,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
CHRNE,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
TNK2,0.00127388535031847,No,FAAP24|FANCE|FANCD2|FANCC|FANCG|FANCL,MAMMALIANS
